datetime,day_of_week,total,place,angbutter,plain_bread,jam,americano,croissant,caffe_latte,tiramisu_croissant,cacao_deep,pain_au_chocolat,almond_croissant,milk_tea,gateau_chocolat,pandoro,cheese_cake,lemon_ade,orange_pound,wiener,vanila_latte,berry_ade,tiramisu,merinque_cookies,order_id,calories
2019-09-18 14:44,Wed,15300.0,Hoopyeong1-dong,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,53c58ca2206811ec971c2e2955813ea5,865.0
2019-09-18 15:24,Wed,17000.0,Dongmyeon,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53c58cf2206811ec971c2e2955813ea5,1516.0
2019-09-18 16:42,Wed,15500.0,Sinsawoo-dong,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53c58d38206811ec971c2e2955813ea5,1115.0
2019-09-18 11:26,Wed,19600.0,Hoopyeong3-dong,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53c58d88206811ec971c2e2955813ea5,2300.0
2019-09-19 12:23,Thur,20000.0,Seoksa-dong,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,53c58dd8206811ec971c2e2955813ea5,1780.0
2019-09-19 12:47,Thur,15300.0,Hoopyeong2-dong,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53c58e28206811ec971c2e2955813ea5,1700.0
2019-09-19 13:24,Thur,15300.0,Hoopyeong3-dong,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,53c58e78206811ec971c2e2955813ea5,855.0
2019-09-19 13:50,Thur,20900.0,Seoksa-dong,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53c58ebe206811ec971c2e2955813ea5,1970.0
2019-09-19 14:07,Thur,23300.0,Toegye-dong,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53c58f0e206811ec971c2e2955813ea5,765.0
2019-09-19 14:15,Thur,71800.0,Dongmyeon,11.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53c58f5e206811ec971c2e2955813ea5,8800.0
2019-09-19 15:34,Thur,15000.0,Hoopyeong1-dong,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,53c58fa4206811ec971c2e2955813ea5,539.0
2019-09-19 15:53,Thur,23100.0,Dongmyeon,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53c58ff4206811ec971c2e2955813ea5,2299.0
2019-09-19 16:04,Thur,15600.0,Gangnam-dong,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53c59044206811ec971c2e2955813ea5,1215.0
2019-09-19 16:17,Thur,30500.0,Dongmyeon,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,53c590b2206811ec971c2e2955813ea5,579.0
2019-09-19 16:27,Thur,34600.0,Seoksa-dong,2.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,53c5910c206811ec971c2e2955813ea5,3496.0
2019-09-19 16:33,Thur,16000.0,Dongmyeon,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53c5915c206811ec971c2e2955813ea5,1086.0
2019-09-20 11:06,Fri,39700.0,Toegye-dong,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53c591a2206811ec971c2e2955813ea5,4272.0
2019-09-20 11:32,Fri,16400.0,Hyoja2-dong,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53c591f2206811ec971c2e2955813ea5,1800.0
2019-09-20 11:48,Fri,19300.0,Soyang-dong,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53c59242206811ec971c2e2955813ea5,1779.0
2019-09-20 12:53,Fri,21000.0,Hoopyeong2-dong,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,53c59292206811ec971c2e2955813ea5,820.0
2019-09-20 12:59,Fri,15100.0,Hyoja3-dong,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53c592d8206811ec971c2e2955813ea5,1720.0
2019-09-20 13:28,Fri,14800.0,Hoopyeong1-dong,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53c59328206811ec971c2e2955813ea5,1556.0
2019-09-20 13:44,Fri,40400.0,Hoopyeong1-dong,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53c59378206811ec971c2e2955813ea5,4800.0
2019-09-20 14:58,Fri,18300.0,Hoopyeong1-dong,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53c593c8206811ec971c2e2955813ea5,1275.0
2019-09-20 16:08,Fri,18000.0,Soyang-dong,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,53c59418206811ec971c2e2955813ea5,1260.0
2019-09-21 11:06,Sat,17800.0,Hoopyeong2-dong,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,53c5945e206811ec971c2e2955813ea5,1820.0
2019-09-21 11:08,Sat,39300.0,Hoopyeong1-dong,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,53c594ae206811ec971c2e2955813ea5,3698.0
2019-09-21 11:12,Sat,14000.0,Jowoon-dong,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53c594f4206811ec971c2e2955813ea5,1011.0
2019-09-21 11:19,Sat,23600.0,Hoopyeong3-dong,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53c59544206811ec971c2e2955813ea5,2390.0
2019-09-21 11:22,Sat,18300.0,Hyoja2-dong,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,53c5958a206811ec971c2e2955813ea5,1820.0
2019-09-21 11:39,Sat,21100.0,Dongmyeon,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53c595e4206811ec971c2e2955813ea5,2452.0
2019-09-21 12:01,Sat,17000.0,Gyo-dong,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,53c59634206811ec971c2e2955813ea5,1306.0
2019-09-21 12:08,Sat,15800.0,Yaksamyeong-dong,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,53c59698206811ec971c2e2955813ea5,960.0
2019-09-21 12:16,Sat,17600.0,Hoopyeong1-dong,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,53c596e8206811ec971c2e2955813ea5,1509.0
2019-09-21 12:27,Sat,16100.0,Hoopyeong2-dong,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53c59738206811ec971c2e2955813ea5,1750.0
2019-09-21 12:28,Sat,37900.0,Toegye-dong,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,53c59788206811ec971c2e2955813ea5,3365.0
2019-09-21 13:38,Sat,18800.0,Hyoja2-dong,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53c597ce206811ec971c2e2955813ea5,1141.0
2019-09-21 13:56,Sat,25100.0,Sinsawoo-dong,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,53c5981e206811ec971c2e2955813ea5,1890.0
2019-09-21 14:15,Sat,19300.0,Hoopyeong3-dong,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,53c59864206811ec971c2e2955813ea5,1405.0
2019-09-22 11:09,Sun,14100.0,Dongmyeon,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53c598b4206811ec971c2e2955813ea5,1576.0
2019-09-22 11:18,Sun,30900.0,Dongnae-myeon,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,53c59904206811ec971c2e2955813ea5,2787.0
2019-09-22 11:33,Sun,14500.0,Hoopyeong2-dong,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53c59954206811ec971c2e2955813ea5,1286.0
2019-09-22 11:46,Sun,18600.0,Dongmyeon,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53c599a4206811ec971c2e2955813ea5,2012.0
2019-09-22 12:01,Sun,14100.0,Hyoja1-dong,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,53c599ea206811ec971c2e2955813ea5,1430.0
2019-09-22 12:05,Sun,17000.0,Dongmyeon,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53c59a3a206811ec971c2e2955813ea5,1722.0
2019-09-22 12:06,Sun,22300.0,Hyoja1-dong,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,53c59a80206811ec971c2e2955813ea5,1951.0
2019-09-22 12:07,Sun,34100.0,Gangnam-dong,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,53c59ada206811ec971c2e2955813ea5,3491.0
2019-09-22 12:08,Sun,17800.0,Hyoja1-dong,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53c59b2a206811ec971c2e2955813ea5,2026.0
2019-09-22 12:19,Sun,24300.0,Hoopyeong1-dong,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53c59b70206811ec971c2e2955813ea5,2886.0
2019-09-22 12:33,Sun,15300.0,Jowoon-dong,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,53c59bc0206811ec971c2e2955813ea5,1139.0
2019-09-22 12:51,Sun,14800.0,Hoopyeong2-dong,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53c59c10206811ec971c2e2955813ea5,1229.0
2019-09-22 12:54,Sun,21300.0,Hyoja3-dong,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53c59c74206811ec971c2e2955813ea5,1833.0
2019-09-22 12:56,Sun,15100.0,Toegye-dong,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53c59cc4206811ec971c2e2955813ea5,1606.0
2019-09-22 13:01,Sun,20000.0,Dongmyeon,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,53c59d0a206811ec971c2e2955813ea5,1460.0
2019-09-23 11:25,Mon,16300.0,Hyoja2-dong,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,53c59d5a206811ec971c2e2955813ea5,1706.0
2019-09-23 12:08,Mon,15800.0,Hyoja2-dong,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53c59da0206811ec971c2e2955813ea5,1340.0
2019-09-23 12:43,Mon,15000.0,Hoopyeong3-dong,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53c59df0206811ec971c2e2955813ea5,755.0
2019-09-23 13:22,Mon,18300.0,Dongmyeon,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53c59e36206811ec971c2e2955813ea5,1730.0
2019-09-23 13:41,Mon,24600.0,Hoopyeong3-dong,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,53c59e86206811ec971c2e2955813ea5,2540.0
2019-09-23 14:02,Mon,16400.0,Soyang-dong,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53c59ed6206811ec971c2e2955813ea5,1800.0
2019-09-23 15:25,Mon,24900.0,Hyoja3-dong,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53c59f26206811ec971c2e2955813ea5,1205.0
2019-09-23 15:54,Mon,20500.0,Gangnam-dong,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53c59f6c206811ec971c2e2955813ea5,2174.0
2019-09-23 16:13,Mon,22300.0,Hyoja3-dong,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,53c59fc6206811ec971c2e2955813ea5,1939.0
2019-09-25 11:05,Wed,14800.0,Dongmyeon,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53c5a016206811ec971c2e2955813ea5,1229.0
2019-09-25 12:21,Wed,21500.0,Dongmyeon,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,53c5a066206811ec971c2e2955813ea5,1282.0
2019-09-25 13:12,Wed,49700.0,Soyang-dong,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,53c5a0ac206811ec971c2e2955813ea5,5640.0
2019-09-25 15:18,Wed,26300.0,Soyang-dong,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53c5a0fc206811ec971c2e2955813ea5,2549.0
2019-09-25 15:39,Wed,17800.0,Hoopyeong2-dong,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53c5a14c206811ec971c2e2955813ea5,1699.0
2019-09-25 16:10,Wed,17300.0,Yaksamyeong-dong,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,53c5a192206811ec971c2e2955813ea5,860.0
2019-09-26 11:48,Thur,14500.0,Hoopyeong1-dong,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,53c5a1e2206811ec971c2e2955813ea5,881.0
2019-09-26 14:23,Thur,24800.0,Hoopyeong2-dong,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,53c5a25a206811ec971c2e2955813ea5,1205.0
2019-09-26 14:45,Thur,14800.0,Dongmyeon,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53c5a2a0206811ec971c2e2955813ea5,869.0
2019-09-27 12:30,Fri,21300.0,Sinsawoo-dong,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,53c5a2f0206811ec971c2e2955813ea5,1265.0
2019-09-27 13:07,Fri,15800.0,Hoopyeong1-dong,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,53c5a340206811ec971c2e2955813ea5,840.0
2019-09-27 13:13,Fri,16400.0,Dongmyeon,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53c5a386206811ec971c2e2955813ea5,1800.0
2019-09-27 14:35,Fri,19600.0,Soyang-dong,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53c5a3d6206811ec971c2e2955813ea5,1829.0
2019-09-27 14:42,Fri,16400.0,Toegye-dong,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53c5a426206811ec971c2e2955813ea5,1800.0
2019-09-27 15:42,Fri,14800.0,Jowoon-dong,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53c5a46c206811ec971c2e2955813ea5,869.0
2019-09-27 16:12,Fri,36100.0,Hoopyeong2-dong,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,53c5a4c6206811ec971c2e2955813ea5,3758.0
2019-09-28 11:11,Sat,28700.0,Soyang-dong,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53c5a516206811ec971c2e2955813ea5,2494.0
2019-09-28 11:27,Sat,14300.0,Gyo-dong,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53c5a55c206811ec971c2e2955813ea5,1021.0
2019-09-28 12:23,Sat,18000.0,Dongmyeon,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53c5a5ac206811ec971c2e2955813ea5,1219.0
2019-09-28 12:27,Sat,21800.0,Yaksamyeong-dong,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,53c5a5fc206811ec971c2e2955813ea5,1555.0
2019-09-28 12:37,Sat,21800.0,Hoopyeong3-dong,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53c5a642206811ec971c2e2955813ea5,1491.0
2019-09-28 12:41,Sat,22100.0,Toegye-dong,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53c5a692206811ec971c2e2955813ea5,2155.0
2019-09-28 12:52,Sat,41400.0,Sinsawoo-dong,3.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53c5a6e2206811ec971c2e2955813ea5,4812.0
2019-09-28 13:36,Sat,14800.0,Seoksa-dong,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53c5a728206811ec971c2e2955813ea5,1260.0
2019-09-28 13:52,Sat,27100.0,Hoopyeong2-dong,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53c5a778206811ec971c2e2955813ea5,2311.0
2019-09-28 14:07,Sat,25800.0,Hoopyeong2-dong,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,53c5a7be206811ec971c2e2955813ea5,1110.0
2019-09-28 15:11,Sat,20100.0,Sinsawoo-dong,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,53c5a836206811ec971c2e2955813ea5,1890.0
2019-09-28 16:01,Sat,15300.0,Hoopyeong1-dong,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53c5a87c206811ec971c2e2955813ea5,735.0
2019-09-28 16:12,Sat,15800.0,Hoopyeong3-dong,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,53c5a8cc206811ec971c2e2955813ea5,1390.0
2019-09-29 11:03,Sun,24400.0,Dongmyeon,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53c5a912206811ec971c2e2955813ea5,2380.0
2019-09-29 11:06,Sun,18800.0,Toegye-dong,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,53c5a962206811ec971c2e2955813ea5,1936.0
2019-09-29 11:17,Sun,14800.0,Hoopyeong3-dong,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53c5a9bc206811ec971c2e2955813ea5,1620.0
2019-09-29 11:30,Sun,17000.0,Hoopyeong2-dong,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53c5aa0c206811ec971c2e2955813ea5,1976.0
2019-09-29 11:39,Sun,23100.0,Hoopyeong2-dong,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,53c5aa52206811ec971c2e2955813ea5,2170.0
2019-09-29 11:49,Sun,17300.0,Hoopyeong1-dong,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,53c5aaa2206811ec971c2e2955813ea5,1786.0
2019-09-29 12:00,Sun,14800.0,Dongmyeon,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,53c5aaf2206811ec971c2e2955813ea5,1246.0
